rank,ema,atr_period,sl_mult,tp_mult,hours,tr_trades,tr_wr,tr_pf,tr_dd,tr_monthly,te_trades,te_wr,te_pf,te_dd,te_monthly,score
0,9/34/80,20,2.5,3.5,6-17h,84,50.0,1.419,-10.8%,1.46,23,56.5,1.829,-3.0%,2.17,0.5145
0,5/42/80,20,3.0,3.5,6-17h,74,55.4,1.457,-8.1%,1.29,29,51.7,1.242,-3.5%,0.88,0.5144
0,12/26/200,20,2.0,3.5,7-16h,72,44.4,1.386,-6.8%,1.38,-,-,-,-,-,0.5144
0,9/42/80,14,2.0,4.0,7-16h,87,40.2,1.352,-9.8%,1.55,30,40.0,1.323,-3.9%,1.51,0.5143
0,12/42/150,20,2.5,4.0,7-16h,61,47.5,1.441,-5.9%,1.24,-,-,-,-,-,0.5143
0,15/42/100,10,2.0,3.0,0-23h,111,46.8,1.324,-11.1%,1.65,42,42.9,1.116,-6.8%,0.7,0.5143
0,9/50/100,20,2.5,4.0,7-16h,73,46.6,1.397,-5.9%,1.32,22,63.6,2.836,-2.0%,3.95,0.514
0,9/34/200,10,2.0,3.0,7-16h,77,48.1,1.391,-5.9%,1.33,-,-,-,-,-,0.5139
0,12/34/80,10,2.0,2.5,6-17h,100,52.0,1.357,-8.3%,1.48,28,42.9,0.925,-5.7%,-0.3,0.5139
0,15/42/80,10,2.0,3.5,0-23h,115,42.6,1.318,-12.7%,1.71,46,39.1,1.115,-6.9%,0.81,0.5138
0,15/42/100,14,3.0,3.0,6-17h,60,60.0,1.494,-3.0%,1.03,23,43.5,0.762,-4.9%,-0.8,0.5138
0,5/50/100,10,2.5,3.0,7-16h,90,53.3,1.361,-4.9%,1.35,25,52.0,1.287,-2.8%,0.91,0.5137
0,9/34/100,10,3.0,4.0,0-23h,87,50.6,1.355,-4.6%,1.35,25,36.0,0.74,-6.2%,-1.06,0.5137
0,12/26/100,20,2.0,4.0,6-17h,87,40.2,1.327,-8.7%,1.55,20,40.0,1.313,-4.9%,1.0,0.5137
0,12/34/200,14,2.5,2.5,7-16h,67,59.7,1.483,-5.0%,1.12,-,-,-,-,-,0.5137
0,12/34/200,20,2.5,2.5,7-16h,67,59.7,1.483,-5.0%,1.12,-,-,-,-,-,0.5137
0,9/42/150,14,3.0,4.0,7-16h,61,52.5,1.468,-5.9%,1.18,-,-,-,-,-,0.5136
0,12/34/200,14,2.0,4.0,6-17h,68,41.2,1.406,-7.9%,1.37,-,-,-,-,-,0.5136
0,9/26/100,14,2.0,4.0,6-17h,87,40.2,1.343,-9.6%,1.55,27,44.4,1.589,-3.0%,2.36,0.5135
0,9/42/100,20,3.0,3.0,7-16h,78,59.0,1.434,-5.0%,1.21,22,50.0,0.99,-3.9%,-0.03,0.5135
0,15/50/80,20,2.0,3.5,7-16h,72,44.4,1.384,-7.0%,1.38,22,45.5,1.437,-3.2%,1.41,0.5135
0,15/26/80,14,2.0,3.0,6-17h,100,47.0,1.339,-8.4%,1.51,26,46.2,1.278,-4.0%,1.0,0.5133
0,12/26/100,14,2.0,3.5,6-17h,87,43.7,1.353,-9.2%,1.51,20,40.0,1.151,-4.9%,0.48,0.5132
0,12/34/80,20,2.0,3.5,7-16h,85,43.5,1.345,-6.8%,1.44,28,46.4,1.509,-3.2%,2.02,0.5132
0,12/50/80,10,2.0,2.5,0-23h,132,50.8,1.3,-9.7%,1.63,43,37.2,0.726,-12.1%,-1.82,0.5132
0,15/26/100,10,3.0,3.5,7-16h,55,56.4,1.512,-4.5%,1.04,-,-,-,-,-,0.5132
0,15/34/80,14,2.0,2.5,7-16h,88,52.3,1.359,-4.7%,1.34,22,59.1,1.808,-2.7%,1.91,0.5132
0,9/34/200,20,2.0,3.0,7-16h,77,48.1,1.385,-5.9%,1.33,-,-,-,-,-,0.5131
0,9/26/150,20,2.0,4.0,7-16h,76,40.8,1.369,-8.7%,1.46,20,50.0,1.968,-3.0%,2.66,0.513
0,12/42/80,10,2.5,3.5,0-23h,107,48.6,1.337,-9.2%,1.54,38,34.2,0.709,-11.6%,-1.77,0.513
0,12/50/100,20,2.0,3.5,7-16h,79,44.3,1.385,-10.4%,1.49,25,48.0,1.59,-3.0%,2.09,0.513
0,12/34/100,14,2.0,4.0,7-16h,79,40.5,1.37,-8.8%,1.46,21,52.4,2.175,-3.0%,3.23,0.5128
0,12/34/150,14,2.5,4.0,7-16h,61,47.5,1.455,-7.2%,1.24,-,-,-,-,-,0.5128
0,15/26/150,20,2.0,3.5,6-17h,80,43.8,1.351,-5.9%,1.39,-,-,-,-,-,0.5128
0,15/42/80,20,2.5,4.0,7-16h,66,47.0,1.429,-6.1%,1.25,24,50.0,1.578,-3.9%,1.88,0.5128
0,15/42/80,10,3.0,3.5,6-17h,59,55.9,1.477,-3.6%,1.07,25,44.0,0.907,-3.9%,-0.34,0.5127
0,12/50/150,14,2.0,4.0,7-16h,64,42.2,1.447,-13.3%,1.47,20,45.0,1.604,-3.0%,1.82,0.5126
0,15/34/100,20,2.5,2.5,7-16h,80,58.8,1.409,-4.0%,1.21,-,-,-,-,-,0.5126
0,15/42/200,20,3.0,3.5,6-17h,51,56.9,1.526,-4.9%,1.02,-,-,-,-,-,0.5126
0,9/50/100,20,2.5,3.0,6-17h,90,53.3,1.374,-6.1%,1.35,26,65.4,2.271,-2.0%,3.09,0.5125
0,12/26/150,20,2.0,3.5,6-17h,85,43.5,1.337,-6.6%,1.44,-,-,-,-,-,0.5125
0,12/34/100,14,3.0,4.0,6-17h,69,52.2,1.466,-9.6%,1.3,20,50.0,1.322,-3.9%,0.84,0.5125
0,9/34/100,20,2.5,2.5,7-16h,91,58.2,1.396,-5.9%,1.3,-,-,-,-,-,0.5123
0,12/26/80,20,2.0,3.0,7-16h,93,47.3,1.341,-7.8%,1.47,-,-,-,-,-,0.5123
0,12/50/80,14,2.0,3.0,6-17h,97,47.4,1.354,-11.0%,1.56,28,39.3,0.958,-5.4%,-0.18,0.5123
0,15/34/100,20,2.5,3.5,7-16h,72,50.0,1.39,-3.9%,1.24,-,-,-,-,-,0.5123
0,15/34/150,20,2.5,4.0,7-16h,59,47.5,1.437,-4.8%,1.18,-,-,-,-,-,0.5123
0,12/34/80,10,2.5,2.5,6-17h,87,58.6,1.413,-6.9%,1.3,26,46.2,0.845,-6.8%,-0.55,0.5122
0,12/34/80,14,2.0,3.0,7-16h,91,47.3,1.349,-6.8%,1.42,26,46.2,1.278,-4.0%,1.0,0.5122
0,15/42/80,20,3.0,2.5,7-16h,67,64.2,1.487,-3.0%,1.02,24,62.5,1.382,-3.0%,0.9,0.5121
0,15/42/80,10,2.0,3.5,7-16h,67,44.8,1.431,-8.7%,1.33,24,50.0,1.723,-3.9%,2.38,0.512
0,5/50/150,10,3.0,3.5,7-16h,65,55.4,1.444,-3.6%,1.12,20,60.0,1.738,-2.0%,1.57,0.5118
0,5/50/150,20,2.5,3.0,7-16h,76,53.9,1.4,-4.2%,1.22,23,56.5,1.546,-2.0%,1.46,0.5116
0,9/34/100,20,3.0,2.5,6-17h,94,62.8,1.403,-4.6%,1.23,-,-,-,-,-,0.5116
0,12/42/100,10,2.0,3.0,6-17h,91,47.3,1.337,-6.4%,1.42,20,55.0,1.81,-2.0%,1.97,0.5116
0,15/26/100,14,3.0,3.0,7-16h,69,59.4,1.467,-5.0%,1.12,-,-,-,-,-,0.5116
0,12/34/80,10,3.0,3.5,7-16h,55,56.4,1.507,-4.9%,1.04,22,50.0,1.159,-5.9%,0.45,0.5115
0,15/26/100,14,2.5,2.5,0-23h,114,57.0,1.324,-5.0%,1.39,34,55.9,1.257,-3.0%,1.01,0.5115
0,12/26/200,10,2.5,4.0,7-16h,61,47.5,1.437,-6.8%,1.24,-,-,-,-,-,0.5114
0,12/34/150,10,3.0,3.5,6-17h,65,55.4,1.446,-3.9%,1.12,-,-,-,-,-,0.5114
0,12/34/200,20,2.0,3.0,7-16h,68,48.5,1.414,-5.9%,1.25,-,-,-,-,-,0.5114
0,15/34/100,20,2.5,3.0,7-16h,76,53.9,1.402,-4.4%,1.22,-,-,-,-,-,0.5114
0,15/42/150,10,2.5,3.0,7-16h,52,55.8,1.504,-3.9%,1.01,-,-,-,-,-,0.5114
0,15/42/80,10,3.0,2.5,0-23h,91,62.6,1.395,-2.7%,1.17,39,41.0,0.566,-11.3%,-2.43,0.5112
0,5/50/150,20,2.5,3.0,6-17h,80,53.8,1.391,-5.0%,1.26,24,58.3,1.665,-2.0%,1.78,0.5111
0,9/34/150,20,3.0,4.0,6-17h,70,51.4,1.409,-4.3%,1.2,-,-,-,-,-,0.5111
0,12/26/100,14,2.5,3.5,6-17h,78,50.0,1.388,-7.4%,1.35,20,50.0,1.387,-2.6%,1.02,0.5111
0,12/34/200,14,2.5,4.0,6-17h,61,47.5,1.459,-8.1%,1.24,-,-,-,-,-,0.5111
0,15/26/150,14,2.5,4.0,7-16h,61,47.5,1.457,-8.0%,1.24,-,-,-,-,-,0.5111
0,5/42/100,14,2.5,2.5,6-17h,91,58.2,1.387,-6.0%,1.3,27,51.9,1.067,-2.1%,0.23,0.511
0,9/42/150,20,3.0,3.5,7-16h,65,55.4,1.443,-3.9%,1.12,-,-,-,-,-,0.511
0,12/34/100,10,3.0,4.0,6-17h,59,52.5,1.482,-6.8%,1.15,-,-,-,-,-,0.511
0,12/42/100,20,2.5,3.5,6-17h,83,49.4,1.369,-5.9%,1.33,-,-,-,-,-,0.511
0,15/34/80,14,3.0,2.5,7-16h,72,63.9,1.46,-3.1%,1.06,-,-,-,-,-,0.511
0,15/26/80,10,3.0,3.5,7-16h,57,56.1,1.492,-4.9%,1.06,-,-,-,-,-,0.5109
0,15/42/80,20,3.0,4.0,7-16h,57,52.6,1.485,-6.2%,1.12,22,59.1,1.913,-3.0%,2.21,0.5109
0,5/50/100,10,3.0,2.5,6-17h,89,62.9,1.405,-3.6%,1.18,24,58.3,1.158,-2.7%,0.41,0.5108
0,9/34/100,14,2.0,2.5,7-16h,92,52.2,1.367,-7.5%,1.39,-,-,-,-,-,0.5108
0,12/34/150,20,3.0,3.5,6-17h,71,54.9,1.421,-3.9%,1.16,-,-,-,-,-,0.5108
0,15/42/200,10,3.0,2.5,7-16h,49,65.3,1.561,-2.2%,0.83,-,-,-,-,-,0.5108
0,15/42/200,14,3.0,2.5,7-16h,49,65.3,1.561,-2.2%,0.83,-,-,-,-,-,0.5108
0,12/42/80,14,3.0,2.5,7-16h,77,63.6,1.446,-3.9%,1.11,20,55.0,1.009,-3.6%,0.02,0.5107
0,12/34/150,20,2.5,2.5,6-17h,74,59.5,1.464,-7.7%,1.21,-,-,-,-,-,0.5106
0,12/42/150,14,2.5,3.0,6-17h,78,53.8,1.395,-4.9%,1.24,-,-,-,-,-,0.5106
0,9/34/200,14,2.5,3.0,7-16h,76,53.9,1.405,-4.9%,1.22,-,-,-,-,-,0.5105
0,9/42/80,20,2.5,2.5,7-16h,95,57.9,1.366,-5.1%,1.3,30,50.0,0.99,-6.8%,-0.04,0.5105
0,15/42/150,10,3.0,4.0,7-16h,49,53.1,1.498,-3.7%,1.0,-,-,-,-,-,0.5105
0,12/26/80,14,2.0,3.0,7-16h,93,47.3,1.344,-8.7%,1.47,-,-,-,-,-,0.5104
0,15/42/100,14,2.0,4.0,7-16h,68,41.2,1.418,-9.8%,1.37,22,45.5,1.629,-3.0%,2.09,0.5104
0,15/42/150,14,3.0,3.0,7-16h,53,60.4,1.515,-3.0%,0.94,-,-,-,-,-,0.5104
0,9/34/200,10,2.0,3.0,6-17h,82,47.6,1.365,-6.0%,1.33,-,-,-,-,-,0.5102
0,12/42/100,20,3.0,3.0,7-16h,71,59.2,1.439,-4.0%,1.12,-,-,-,-,-,0.5102
0,12/50/80,20,2.0,3.5,6-17h,97,43.3,1.332,-11.8%,1.6,30,36.7,0.999,-5.2%,-0.0,0.5102
0,12/50/150,14,2.0,3.5,6-17h,74,44.6,1.397,-11.0%,1.45,22,40.9,1.192,-4.2%,0.67,0.5102
0,15/42/200,10,3.0,3.0,7-16h,46,60.9,1.543,-2.0%,0.85,-,-,-,-,-,0.5102
0,15/26/150,10,2.5,3.5,6-17h,72,50.0,1.4,-5.3%,1.24,-,-,-,-,-,0.5101
0,5/42/100,20,3.0,3.0,7-16h,76,59.2,1.444,-6.9%,1.21,25,48.0,0.913,-3.0%,-0.29,0.51
0,9/42/150,20,2.5,2.5,7-16h,82,58.5,1.407,-4.9%,1.21,20,60.0,1.495,-2.0%,1.03,0.51
0,12/50/200,10,3.0,4.0,7-16h,49,53.1,1.494,-3.7%,1.0,-,-,-,-,-,0.51
0,15/26/200,14,2.0,4.0,7-16h,63,41.3,1.407,-6.9%,1.28,-,-,-,-,-,0.51
0,15/34/200,10,2.0,3.0,6-17h,72,48.6,1.409,-8.7%,1.34,-,-,-,-,-,0.51
0,9/42/200,10,2.5,3.5,7-16h,61,50.8,1.446,-5.3%,1.15,-,-,-,-,-,0.5099
0,5/42/80,20,3.0,3.5,7-16h,68,55.9,1.466,-9.0%,1.24,28,53.6,1.336,-2.0%,1.15,0.5098
0,5/42/100,14,2.5,3.5,0-23h,107,48.6,1.308,-8.9%,1.54,31,41.9,0.999,-3.9%,-0.0,0.5098
0,12/42/150,14,2.5,3.5,7-16h,61,50.8,1.437,-4.9%,1.15,-,-,-,-,-,0.5098
0,15/34/80,10,2.0,2.5,6-17h,101,51.5,1.324,-5.3%,1.38,28,39.3,0.796,-7.6%,-0.87,0.5098
0,15/34/80,14,2.5,3.0,0-23h,111,52.3,1.319,-6.7%,1.44,38,39.5,0.764,-12.1%,-1.32,0.5098
0,15/42/100,14,3.0,2.5,0-23h,89,62.9,1.401,-3.8%,1.18,38,50.0,0.82,-8.4%,-0.85,0.5098
0,5/42/100,20,2.0,4.0,7-16h,85,40.0,1.319,-7.1%,1.45,26,42.3,1.447,-3.9%,1.8,0.5097
0,12/26/150,14,2.5,3.0,6-17h,86,53.5,1.384,-6.6%,1.31,-,-,-,-,-,0.5097
0,15/34/150,14,2.5,3.5,7-16h,59,50.8,1.443,-4.2%,1.11,-,-,-,-,-,0.5097
0,15/42/200,10,2.0,2.5,6-17h,65,53.8,1.441,-6.3%,1.19,-,-,-,-,-,0.5096
0,9/34/200,20,2.0,3.0,6-17h,82,47.6,1.36,-6.0%,1.33,-,-,-,-,-,0.5095
0,15/26/80,10,2.5,2.5,6-17h,86,58.1,1.386,-4.0%,1.21,24,58.3,1.402,-4.9%,1.03,0.5095
0,15/42/100,14,2.0,3.0,6-17h,84,47.6,1.36,-7.4%,1.38,24,41.7,1.058,-5.4%,0.21,0.5095
0,15/50/80,10,3.0,2.5,6-17h,62,64.5,1.517,-4.3%,0.97,25,48.0,0.762,-3.7%,-0.79,0.5095
0,15/50/80,14,3.0,2.5,6-17h,62,64.5,1.517,-4.3%,0.97,26,53.8,0.963,-3.7%,-0.11,0.5095
0,15/50/150,10,2.0,4.0,7-16h,54,42.6,1.466,-10.5%,1.29,-,-,-,-,-,0.5095
0,9/42/80,14,3.0,2.5,6-17h,94,62.8,1.392,-4.9%,1.23,27,48.1,0.758,-8.8%,-0.84,0.5094
0,12/34/100,20,3.0,3.5,6-17h,75,54.7,1.407,-4.6%,1.19,20,50.0,1.156,-3.9%,0.41,0.5094
0,9/34/150,10,3.0,4.0,6-17h,68,51.5,1.411,-4.3%,1.17,-,-,-,-,-,0.5093
0,15/34/200,14,2.5,2.5,6-17h,73,58.9,1.432,-4.0%,1.12,-,-,-,-,-,0.5093
0,12/50/80,14,2.5,4.0,6-17h,82,46.3,1.38,-10.5%,1.45,26,42.3,1.159,-3.9%,0.63,0.5092
0,15/34/80,20,2.0,3.0,7-16h,87,47.1,1.33,-4.5%,1.33,22,54.5,1.793,-2.5%,2.11,0.5092
0,15/42/100,14,2.5,4.0,0-23h,92,45.7,1.345,-9.5%,1.48,38,42.1,1.154,-4.8%,0.87,0.5092
0,5/50/150,20,3.0,3.5,6-17h,71,54.9,1.418,-4.5%,1.16,23,60.9,1.799,-2.0%,1.94,0.5091
0,12/34/200,10,2.5,3.0,7-16h,64,54.7,1.455,-5.3%,1.12,-,-,-,-,-,0.5091
0,15/26/80,20,2.5,3.0,0-23h,115,52.2,1.309,-7.3%,1.47,38,50.0,1.192,-3.5%,0.94,0.5091
0,15/26/200,20,2.0,3.0,7-16h,68,48.5,1.415,-6.8%,1.25,-,-,-,-,-,0.5091
0,15/34/80,20,2.5,4.0,6-17h,83,45.8,1.346,-5.9%,1.35,24,37.5,0.946,-8.0%,-0.2,0.5091
0,12/34/100,20,3.0,3.0,7-16h,73,58.9,1.43,-4.0%,1.12,-,-,-,-,-,0.509
0,12/34/150,10,2.0,4.0,6-17h,71,40.8,1.387,-8.7%,1.37,-,-,-,-,-,0.509
0,12/34/200,10,2.5,3.5,7-16h,59,50.8,1.452,-4.9%,1.11,-,-,-,-,-,0.509
0,5/42/150,10,3.0,3.5,6-17h,65,55.4,1.458,-5.6%,1.12,24,50.0,1.154,-3.0%,0.49,0.5089
0,5/50/80,10,3.0,3.5,7-16h,73,54.8,1.406,-4.5%,1.18,25,56.0,1.481,-3.0%,1.38,0.5089
0,12/50/200,20,3.0,4.0,7-16h,49,53.1,1.492,-4.0%,1.0,-,-,-,-,-,0.5089
0,15/42/100,10,3.0,2.5,7-16h,54,64.8,1.529,-2.3%,0.87,21,52.4,0.908,-3.1%,-0.24,0.5089
0,9/42/80,14,3.0,3.0,7-16h,78,59.0,1.434,-6.9%,1.21,26,46.2,0.845,-6.8%,-0.55,0.5088
0,9/42/200,10,2.0,4.0,6-17h,71,40.8,1.368,-7.8%,1.37,-,-,-,-,-,0.5088
0,12/42/150,14,2.5,3.0,7-16h,70,54.3,1.419,-4.9%,1.17,-,-,-,-,-,0.5088
0,12/50/100,10,3.0,4.0,0-23h,70,51.4,1.397,-4.6%,1.2,29,44.8,1.071,-3.6%,0.3,0.5088
0,12/26/100,20,2.5,3.0,7-16h,82,53.7,1.392,-6.6%,1.28,-,-,-,-,-,0.5087
0,15/42/200,10,3.0,4.0,6-17h,51,52.9,1.491,-4.9%,1.03,-,-,-,-,-,0.5087
0,15/42/200,14,3.0,4.0,6-17h,51,52.9,1.491,-4.9%,1.03,-,-,-,-,-,0.5087
0,5/50/150,14,2.0,3.5,7-16h,80,43.8,1.355,-7.7%,1.39,26,46.2,1.477,-2.3%,1.81,0.5086
0,9/42/150,10,2.5,3.0,7-16h,72,54.2,1.418,-5.5%,1.19,-,-,-,-,-,0.5086
0,9/42/100,20,3.0,3.0,6-17h,84,58.3,1.397,-5.0%,1.21,22,50.0,0.99,-3.9%,-0.03,0.5085
0,12/34/100,14,3.0,3.5,6-17h,71,54.9,1.423,-5.0%,1.16,20,50.0,1.156,-3.9%,0.41,0.5085
0,12/34/150,14,2.5,3.0,7-16h,70,54.3,1.428,-5.5%,1.17,-,-,-,-,-,0.5085
0,15/42/200,20,3.0,4.0,6-17h,51,52.9,1.49,-4.9%,1.03,-,-,-,-,-,0.5085
0,9/34/150,10,2.0,2.5,7-16h,84,52.4,1.381,-6.4%,1.29,-,-,-,-,-,0.5084
0,12/34/150,20,1.5,3.0,7-16h,77,40.3,1.336,-6.0%,1.36,-,-,-,-,-,0.5084
0,9/42/200,20,2.5,2.5,7-16h,73,58.9,1.424,-4.0%,1.12,-,-,-,-,-,0.5083
0,12/26/100,10,2.0,3.5,7-16h,80,43.8,1.362,-8.2%,1.39,-,-,-,-,-,0.5083
0,15/26/100,20,1.5,2.5,7-16h,90,44.4,1.321,-7.2%,1.43,-,-,-,-,-,0.5083
0,15/50/80,14,2.5,4.0,7-16h,57,47.4,1.43,-4.6%,1.13,20,45.0,1.293,-3.0%,0.85,0.5083
0,9/42/150,10,2.5,3.0,6-17h,76,53.9,1.399,-5.5%,1.22,-,-,-,-,-,0.5082
0,12/50/100,10,3.0,3.5,0-23h,73,54.8,1.405,-4.8%,1.18,31,48.4,1.083,-4.0%,0.34,0.5081
0,5/42/80,10,2.0,3.5,6-17h,87,43.7,1.366,-11.9%,1.51,33,39.4,1.125,-4.2%,0.64,0.508
0,5/50/100,20,3.0,3.5,7-16h,77,54.5,1.386,-4.6%,1.21,24,54.2,1.368,-2.0%,1.07,0.508
0,9/34/150,10,3.0,4.0,7-16h,66,51.5,1.41,-3.9%,1.14,-,-,-,-,-,0.508
0,12/42/100,10,3.0,4.0,0-23h,70,51.4,1.416,-5.9%,1.2,26,50.0,1.317,-3.0%,1.1,0.508
0,15/42/150,20,2.5,4.0,7-16h,52,48.1,1.474,-6.5%,1.11,-,-,-,-,-,0.508
0,15/50/200,14,3.0,4.0,7-16h,47,53.2,1.494,-3.6%,0.97,-,-,-,-,-,0.508
0,9/50/100,10,3.0,4.0,0-23h,68,51.5,1.413,-5.0%,1.17,30,60.0,2.003,-3.0%,3.25,0.5079
0,9/42/80,10,2.0,4.0,7-16h,85,40.0,1.338,-8.9%,1.45,27,29.6,0.829,-6.0%,-0.83,0.5077
0,12/26/150,14,2.0,2.5,7-16h,84,52.4,1.371,-6.2%,1.29,-,-,-,-,-,0.5077
0,12/34/80,14,3.0,2.5,6-17h,89,62.9,1.405,-4.9%,1.18,25,52.0,0.891,-7.1%,-0.33,0.5076
0,12/42/100,14,3.0,3.5,7-16h,61,55.7,1.456,-5.1%,1.09,-,-,-,-,-,0.5076
0,12/50/200,20,2.5,3.5,6-17h,59,50.8,1.434,-4.5%,1.11,21,47.6,1.255,-3.9%,0.75,0.5076
0,5/42/200,14,2.5,3.5,6-17h,70,50.0,1.392,-4.9%,1.2,24,45.8,1.17,-3.9%,0.58,0.5074
0,9/34/80,10,2.0,3.0,6-17h,105,46.7,1.321,-9.8%,1.51,23,56.5,1.964,-3.0%,2.53,0.5074
0,12/26/150,10,2.5,3.5,6-17h,72,50.0,1.4,-6.4%,1.24,-,-,-,-,-,0.5074
0,12/50/100,10,2.5,3.0,7-16h,62,54.8,1.457,-5.6%,1.1,23,52.2,1.296,-3.0%,0.86,0.5074
0,9/42/200,14,2.5,3.5,6-17h,59,50.8,1.443,-5.1%,1.11,-,-,-,-,-,0.5073
0,12/42/80,10,2.0,3.5,6-17h,93,43.0,1.328,-8.8%,1.46,28,35.7,0.958,-4.5%,-0.19,0.5072
0,12/50/80,10,2.5,4.0,0-23h,98,44.9,1.304,-5.9%,1.4,37,35.1,0.851,-9.7%,-0.89,0.5072
0,12/50/100,10,3.0,3.0,7-16h,55,60.0,1.492,-3.0%,0.94,21,57.1,1.319,-3.0%,0.76,0.5072
0,5/50/150,14,3.0,3.5,6-17h,69,55.1,1.429,-5.6%,1.15,21,61.9,1.884,-2.0%,1.89,0.5071
0,5/50/200,14,2.5,4.0,6-17h,69,46.4,1.367,-3.9%,1.21,22,50.0,1.577,-2.8%,1.72,0.5071
0,12/50/150,20,2.0,3.5,7-16h,67,44.8,1.403,-9.2%,1.33,22,45.5,1.431,-3.2%,1.41,0.5071
0,12/50/100,10,3.0,3.0,0-23h,77,58.4,1.396,-3.0%,1.12,32,50.0,0.99,-4.0%,-0.04,0.507
0,12/50/100,14,2.5,3.0,7-16h,68,54.4,1.425,-5.4%,1.15,23,52.2,1.296,-3.0%,0.86,0.507
0,5/42/150,10,3.0,3.5,7-16h,61,55.7,1.468,-6.1%,1.09,23,52.2,1.259,-2.0%,0.75,0.5069
0,5/50/150,10,3.0,3.5,6-17h,67,55.2,1.437,-5.6%,1.13,21,61.9,1.884,-2.0%,1.89,0.5068
0,15/42/200,20,3.0,3.0,7-16h,48,60.4,1.518,-2.1%,0.85,-,-,-,-,-,0.5068
0,9/42/150,10,3.0,3.0,7-16h,64,59.4,1.46,-4.0%,1.03,-,-,-,-,-,0.5067
0,12/50/200,20,2.0,4.0,7-16h,60,41.7,1.402,-8.0%,1.28,20,40.0,1.308,-3.0%,1.0,0.5067
0,12/50/100,14,2.0,3.0,7-16h,79,48.1,1.391,-10.2%,1.38,24,50.0,1.482,-3.0%,1.55,0.5066
0,15/26/100,20,2.5,2.5,6-17h,82,58.5,1.418,-6.9%,1.21,20,60.0,1.492,-3.0%,1.03,0.5066
0,9/26/150,20,2.0,4.0,6-17h,85,40.0,1.326,-8.7%,1.45,25,44.0,1.551,-3.9%,2.08,0.5065
0,5/34/150,10,2.5,4.0,7-16h,71,46.5,1.381,-6.6%,1.27,23,39.1,1.015,-3.9%,0.06,0.5064
0,12/42/100,10,3.0,3.5,0-23h,77,54.5,1.407,-6.4%,1.21,30,56.7,1.517,-3.0%,1.79,0.5064
0,9/34/200,20,2.5,3.5,6-17h,70,50.0,1.401,-5.8%,1.2,-,-,-,-,-,0.5063
0,12/34/80,20,2.5,3.5,7-16h,68,50.0,1.4,-4.6%,1.16,26,50.0,1.396,-4.2%,1.33,0.5063
0,15/42/100,20,3.0,2.5,0-23h,98,62.2,1.364,-3.8%,1.2,37,51.4,0.867,-7.5%,-0.6,0.5063
0,12/26/100,14,2.5,3.0,6-17h,86,53.5,1.375,-7.5%,1.31,20,50.0,1.188,-2.8%,0.49,0.5062
0,5/42/200,20,2.5,4.0,6-17h,69,46.4,1.377,-4.9%,1.21,24,41.7,1.128,-4.9%,0.47,0.506
0,9/42/200,10,2.5,4.0,6-17h,57,47.4,1.434,-5.7%,1.13,-,-,-,-,-,0.506
0,12/50/200,14,2.5,3.5,6-17h,59,50.8,1.435,-5.2%,1.11,20,45.0,1.131,-3.9%,0.38,0.506
0,15/42/100,14,3.0,2.5,7-16h,59,64.4,1.504,-3.3%,0.91,22,59.1,1.195,-3.1%,0.46,0.506
0,15/42/200,20,2.0,3.5,7-16h,53,45.3,1.439,-5.4%,1.11,-,-,-,-,-,0.506
0,15/34/150,20,2.0,2.5,6-17h,86,52.3,1.355,-6.9%,1.32,-,-,-,-,-,0.5059
0,5/50/80,14,3.0,3.0,6-17h,94,57.4,1.345,-3.0%,1.2,27,55.6,1.245,-4.9%,0.75,0.5057
0,12/34/200,10,2.5,4.0,7-16h,57,47.4,1.442,-6.2%,1.13,-,-,-,-,-,0.5057
0,15/42/100,20,3.0,3.0,6-17h,66,59.1,1.435,-3.1%,1.03,23,43.5,0.762,-4.9%,-0.8,0.5057
0,5/50/100,10,3.0,4.0,0-23h,85,50.6,1.372,-7.9%,1.32,24,41.7,0.941,-5.0%,-0.21,0.5056
0,15/42/80,14,2.0,4.0,7-16h,71,40.8,1.4,-10.8%,1.37,25,44.0,1.536,-4.0%,2.08,0.5056
0,5/42/150,10,2.5,2.5,6-17h,80,58.8,1.427,-7.8%,1.21,26,53.8,1.155,-3.0%,0.49,0.5055
0,12/26/150,10,2.0,3.5,6-17h,83,43.4,1.339,-7.6%,1.37,-,-,-,-,-,0.5055
0,12/26/200,20,2.5,3.0,7-16h,72,54.2,1.419,-6.8%,1.19,-,-,-,-,-,0.5055
0,15/42/80,10,2.0,2.5,7-16h,72,52.8,1.398,-4.8%,1.16,24,50.0,1.235,-3.9%,0.75,0.5055
0,12/42/150,14,2.5,3.5,6-17h,68,50.0,1.398,-4.9%,1.16,-,-,-,-,-,0.5054
0,15/42/150,14,2.0,4.0,7-16h,55,41.8,1.437,-7.8%,1.19,-,-,-,-,-,0.5054
0,5/42/100,20,2.5,2.5,6-17h,93,58.1,1.379,-7.8%,1.3,27,51.9,1.067,-2.1%,0.23,0.5053
0,15/42/80,14,3.0,3.0,7-16h,57,59.6,1.478,-3.0%,0.94,23,56.5,1.287,-3.0%,0.76,0.5053
0,15/50/80,10,2.0,4.0,7-16h,65,41.5,1.41,-11.4%,1.37,20,45.0,1.613,-3.0%,1.82,0.5053
0,9/34/200,10,2.5,3.5,7-16h,68,50.0,1.397,-4.9%,1.16,-,-,-,-,-,0.5052
0,12/34/100,14,2.5,3.0,0-23h,107,52.3,1.303,-6.6%,1.4,34,55.9,1.518,-2.4%,2.05,0.5052
